id,name,team,position,overall,pace,shooting,passing,dribbling,defending,physical,nation,league,age,weak_foot,skill_moves,image_url
206654,Pablo Marí,Fiorentina,CB,74,52,40,49,53,76,74,Spain,Serie A Enilive,32,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/206654_en.webp
245628,Abdelkabir Abqar,Getafe CF,CB,74,49,31,54,63,76,69,Morocco,LALIGA EA SPORTS,27,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245628_en.webp
254121,Charlie Cresswell,Toulouse FC,CB,74,54,30,51,57,74,75,England,Ligue 1 McDonald's,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254121_en.webp
215228,Cristian Lema,Boca Juniors,CB,74,31,53,58,41,74,83,Argentina,LPF,36,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/215228_en.webp
234835,Domingos Duarte,Getafe CF,CB,74,42,36,57,52,75,74,Portugal,LALIGA EA SPORTS,31,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234835_en.webp
278340,Pietro Comuzzo,Fiorentina,CB,74,57,27,50,57,77,68,Italy,Serie A Enilive,21,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278340_en.webp
222286,Gautier Lloris,Havre AC,CB,74,37,36,54,55,75,78,France,Ligue 1 McDonald's,30,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222286_en.webp
198352,Stefan Bell,1. FSV Mainz 05,CB,74,42,38,52,48,77,73,Germany,Bundesliga,34,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/198352_en.webp
234458,Carlos Quintana,Rosario Central,CB,74,34,38,48,51,75,78,Argentina,LPF,38,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234458_en.webp
255854,Pacheco,D. Alavés,CB,74,48,22,52,51,75,68,Spain,LALIGA EA SPORTS,25,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255854_en.webp
247972,Darius Olaru,FCSB,CM,73,81,75,73,75,66,80,Romania,SUPERLIGA,28,5,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247972_en.webp
223154,Ozan Tufan,Trabzonspor,CDM,73,75,76,71,74,70,79,Turkey,Trendyol Süper Lig,31,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223154_en.webp
221053,Elías Gómez,Vélez Sarsfield,LB,73,83,63,70,75,64,87,Argentina,LPF,31,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221053_en.webp
258890,Fisayo Dele-Bashiru,Latium,CAM,73,85,72,65,76,66,76,Nigeria,Serie A Enilive,25,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258890_en.webp
214040,Frank Fabra,Boca Juniors,LB,73,78,68,74,74,67,75,Colombia,LPF,35,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214040_en.webp
218745,Olivier Ntcham,Samsunspor,CDM,73,73,71,74,75,68,75,Cameroon,Trendyol Süper Lig,30,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/218745_en.webp
258090,Eric Meza,Estudiantes,RB,73,90,64,67,72,64,78,Argentina,LPF,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258090_en.webp
228179,Alexis Castro,Estudiantes,LM,73,77,73,71,74,69,70,Argentina,LPF,31,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228179_en.webp
248053,Santiago Arzamendia,Estudiantes,LB,73,83,68,67,73,68,75,Paraguay,LPF,27,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248053_en.webp
245035,Claudio Gomes,Palermo,CDM,73,84,58,68,76,70,77,France,Serie BKT,25,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/245035_en.webp
246885,Nicolás Capaldo,Hamburger SV,CM,73,76,69,69,73,69,77,Argentina,Bundesliga,27,2,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246885_en.webp
200759,Jeffrey Schlupp,Norwich,LB,73,76,71,68,73,70,74,Ghana,EFL Championship,33,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200759_en.webp
232770,Santiago Colombatto,R. Oviedo,CDM,73,71,70,73,71,69,78,Argentina,LALIGA EA SPORTS,29,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232770_en.webp
217826,Josh Laurent,Burnley,CDM,73,78,61,64,70,71,87,England,Premier League,30,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/217826_en.webp
266374,Matěj Ryneš,Sparta Praha,LM,73,77,66,72,73,66,76,Czech Republic,Česká Liga,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266374_en.webp
209888,Craig Goodwin,Adelaide United,LM,73,81,74,72,70,59,73,Australia,A-League,34,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209888_en.webp
212045,Casper Højer,Çaykur Rizespor,LB,73,74,69,76,70,67,73,Denmark,Trendyol Süper Lig,31,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212045_en.webp
257972,Oliver Sørensen,Parma,CM,73,73,68,69,71,68,80,Denmark,Serie A Enilive,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257972_en.webp
269278,Diego Gómez,Brighton,CM,73,69,67,71,75,72,75,Paraguay,Premier League,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269278_en.webp
211857,Álex Muñoz,UD Almería,LB,73,76,69,65,66,70,82,Spain,LALIGA HYPERMOTION,31,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211857_en.webp
242287,Francisco Ortega,Olympiacos FC,LB,73,84,59,70,73,66,75,Argentina,Hellas Liga,27,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242287_en.webp
262411,Miguel Crespo,Başakşehir,CM,73,70,65,71,74,71,76,Portugal,Trendyol Süper Lig,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262411_en.webp
263287,Ivan Schranz,Slavia Praha,LM,73,78,74,67,71,63,74,Slovakia,Česká Liga,32,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263287_en.webp
256341,Francho Serrano,Real Zaragoza,CM,73,74,64,71,73,70,74,Spain,LALIGA HYPERMOTION,24,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256341_en.webp
258881,Obinna Nwobodo,FC Cincinnati,CDM,73,82,61,64,70,75,74,Nigeria,MLS,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258881_en.webp
262525,Luke McCowan,Celtic,CM,73,75,74,72,74,64,67,Scotland,Scottish Prem,28,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262525_en.webp
70888,Anan Khalaili,R. Union St.-G.,RM,73,81,66,65,75,66,72,Israel,1A Pro League,21,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70888_en.webp
205726,Gastón Brugman,Nashville SC,CM,73,70,68,73,73,69,72,Uruguay,MLS,33,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/205726_en.webp
210381,Charalampos Lykogiannis,Bologna,LB,73,77,68,72,66,69,73,Greece,Serie A Enilive,32,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210381_en.webp
221908,Lewis Morgan,Red Bulls,ST,73,82,74,71,75,55,68,Scotland,MLS,29,5,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221908_en.webp
223105,Nicolás Oroz,Argentinos Jrs.,CM,73,73,63,74,75,66,74,Argentina,LPF,32,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223105_en.webp
244050,Wouter Burger,TSG Hoffenheim,CDM,73,75,63,69,68,69,81,Holland,Bundesliga,25,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244050_en.webp
267594,David Jurásek,Beşiktaş,LB,73,83,61,68,72,67,74,Czech Republic,Trendyol Süper Lig,25,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267594_en.webp
240916,Dejan Ljubičić,Dinamo Zagreb,CM,73,68,68,70,73,69,76,Austria,Liga Hrvatska,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240916_en.webp
246351,Valery,Real Zaragoza,LM,73,84,66,67,72,67,68,Spain,LALIGA HYPERMOTION,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246351_en.webp
252909,Antonio Sánchez,RCD Mallorca,RM,73,72,66,73,73,65,75,Spain,LALIGA EA SPORTS,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252909_en.webp
253399,Oliver Edvardsen,Ajax,LW,73,84,68,64,76,56,76,Norway,Eredivisie,27,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253399_en.webp
261082,Cristian Medina,Estudiantes,CM,73,76,63,70,77,70,68,Argentina,LPF,23,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261082_en.webp
205531,Valerio Verre,Palermo,CM,73,72,70,73,76,66,66,Italy,Serie BKT,32,5,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/205531_en.webp
224423,Maximilian Wittek,VfL Bochum 1848,LB,73,77,67,68,72,67,72,Germany,Bundesliga 2,30,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224423_en.webp
234573,Aurélio Buta,Frankfurt,RB,73,87,60,68,76,66,66,Portugal,Bundesliga,29,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234573_en.webp
257345,Amar Dedić,SL Benfica,RB,73,83,58,68,74,66,74,Bosnia and Herzegovina,Liga Portugal,23,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257345_en.webp
260272,Alvyn Sanches,BSC Young Boys,CAM,73,84,64,69,77,63,66,Switzerland,Brack Super League,23,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260272_en.webp
277427,Nico O'Reilly,Manchester City,LB,73,73,66,72,73,69,70,England,Premier League,21,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277427_en.webp
204688,Stefan Schwab,Holstein Kiel,CM,73,62,71,75,70,70,74,Austria,Bundesliga 2,35,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/204688_en.webp
228312,Robin Lod,Minnesota United,CM,73,70,71,74,75,59,72,Finland,MLS,32,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228312_en.webp
229343,Wanderson,Pohang Steelers,LB,73,77,64,68,73,67,72,Brazil,K League 1,37,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229343_en.webp
231044,Joe Aribo,Southampton,CM,73,70,65,71,75,66,74,Nigeria,EFL Championship,29,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231044_en.webp
234350,Viti Rozada,UD Las Palmas,RB,73,86,60,66,74,65,70,Spain,LALIGA HYPERMOTION,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234350_en.webp
240683,Ludovit Reis,Club Brugge,CM,73,74,64,68,77,67,71,Holland,1A Pro League,25,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240683_en.webp
244108,Hong Hyeon Seok,FC Nantes,CAM,73,72,70,72,76,66,65,Korea Republic,Ligue 1 McDonald's,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244108_en.webp
253133,Adrian Beck,Heidenheim,CM,73,63,72,71,71,69,75,Germany,Bundesliga,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253133_en.webp
261539,Mandela Keita,Parma,CDM,73,77,56,66,75,71,76,Belgium,Serie A Enilive,23,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261539_en.webp
271573,Mattia Zanotti,FC Lugano,RB,73,78,59,70,74,68,72,Italy,Brack Super League,23,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271573_en.webp
273694,Busanello,Malmö FF,LB,73,75,57,71,70,67,81,Brazil,Allsvenskan,27,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273694_en.webp
194730,Juan Carlos,Girona FC,GK,73,72,73,72,73,59,71,Spain,LALIGA EA SPORTS,38,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/194730_en.webp
200746,John Lundstram,Hull City,CDM,73,65,71,70,69,69,76,England,EFL Championship,32,5,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200746_en.webp
214990,Matías Catalán,Talleres,CB,73,80,58,66,65,73,78,Chile,LPF,33,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214990_en.webp
237960,Mama Baldé,Stade Brestois 29,ST,73,88,71,65,72,49,75,Guinea-Bissau,Ligue 1 McDonald's,30,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237960_en.webp
239373,Zian Flemming,Burnley,ST,73,70,74,71,72,54,79,Holland,Premier League,27,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239373_en.webp
251189,Thibo Somers,Royal Antwerp FC,RM,73,80,69,65,71,55,80,Belgium,1A Pro League,27,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251189_en.webp
258483,Dan Neil,Sunderland,CDM,73,73,64,66,72,68,77,England,Premier League,24,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258483_en.webp
269305,Robin Fellhauer,FC Augsburg,CDM,73,80,58,67,70,70,75,Germany,Bundesliga,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269305_en.webp
210358,Alberto Brignoli,AEK Athens,GK,73,72,71,78,73,50,75,Italy,Hellas Liga,34,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210358_en.webp
225669,Kingsley Ehizibue,Udinese,RB,73,88,57,65,69,66,74,Nigeria,Serie A Enilive,30,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225669_en.webp
241538,Shaquille Pinas,Al Kholood,LB,73,76,64,68,69,69,73,Suriname,ROSHN Saudi League,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241538_en.webp
265390,Youri Regeer,Ajax,CM,73,75,61,72,74,69,68,Holland,Eredivisie,22,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265390_en.webp
272350,Alan Lescano,Argentinos Jrs.,CM,73,65,70,72,76,63,73,Argentina,LPF,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272350_en.webp
211101,Rubén Blanco,OM,GK,73,76,72,73,74,53,70,Spain,Ligue 1 McDonald's,30,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211101_en.webp
214302,Claudio Baeza,Vélez Sarsfield,CDM,73,66,66,69,72,68,77,Chile,LPF,32,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214302_en.webp
237669,Alessio Zerbin,Cremonese,RM,73,75,67,69,73,69,65,Italy,Serie A Enilive,27,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237669_en.webp
239559,Jeffrey de Lange,OM,GK,73,73,69,74,73,56,73,Holland,Ligue 1 McDonald's,28,4,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239559_en.webp
239894,Rominigue Kouamé,Chicago Fire FC,CM,73,68,59,69,73,70,79,Mali,MLS,29,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239894_en.webp
242162,Håkon Evjen,FK Bodø/Glimt,CAM,73,87,63,70,76,57,65,Norway,Eliteserien,26,2,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242162_en.webp
246402,Mads Bidstrup,RB Salzburg,CM,73,70,58,70,72,72,76,Denmark,Ö. Bundesliga,25,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246402_en.webp
257188,Erik,Al Ain FC,LB,73,85,51,69,74,65,74,United Arab Emirates,United Emirates League,25,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257188_en.webp
259675,Berkan Kutlu,Galatasaray,CDM,73,75,63,65,69,71,75,Turkey,Trendyol Süper Lig,28,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259675_en.webp
266039,Pubill,Atlético de Madrid,RB,73,79,55,66,71,69,78,Spain,LALIGA EA SPORTS,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266039_en.webp
270017,Tomi Horvat,SK Sturm Graz,CM,73,75,70,73,76,55,69,Slovenia,Ö. Bundesliga,27,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270017_en.webp
279026,Hugo Rincón,Girona FC,RB,73,81,62,66,70,67,72,Spain,LALIGA EA SPORTS,23,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279026_en.webp
215531,Deniz Türüç,Başakşehir,RM,73,72,71,73,73,57,71,Turkey,Trendyol Süper Lig,33,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/215531_en.webp
227835,Tesfaldet Tekie,Hammarby IF,CM,73,79,67,72,75,61,63,Sweden,Allsvenskan,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227835_en.webp
234930,Pedro Rebocho,Al Khaleej,LB,73,76,57,69,73,67,75,Portugal,ROSHN Saudi League,31,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234930_en.webp
238058,Callum O'Hare,Sheffield Utd,CAM,73,74,65,71,77,62,68,England,EFL Championship,27,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238058_en.webp
240970,Martín Payero,Cremonese,CM,73,70,65,72,76,63,71,Argentina,Serie A Enilive,27,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240970_en.webp
241004,Felipe Carballo,Portland Timbers,CM,73,69,68,70,72,66,72,Uruguay,MLS,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241004_en.webp
246814,Ísak Bergmann Jóhannesson,1. FC Köln,CM,73,72,64,73,73,63,72,Iceland,Bundesliga,23,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246814_en.webp
252376,Jason Knight,Bristol City,CM,73,72,64,70,72,67,72,Republic of Ireland,EFL Championship,25,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252376_en.webp
252383,Ramiz Zerrouki,FC Twente,CDM,73,62,66,69,72,68,80,Algeria,Eredivisie,27,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252383_en.webp
264201,Abdelkahar Kadri,KAA Gent,CM,73,72,70,71,79,62,63,Algeria,1A Pro League,25,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264201_en.webp
273850,Sebastián Boselli,River Plate,CB,73,79,52,65,67,71,83,Uruguay,LPF,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273850_en.webp
275468,Andrés García,Aston Villa,RB,73,77,64,69,73,68,66,Spain,Premier League,23,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275468_en.webp
74091,Gorrotxa,Real Sociedad,CDM,73,72,59,66,69,71,79,Spain,LALIGA EA SPORTS,24,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74091_en.webp
192636,David Simão,Arouca,CM,73,64,69,74,71,69,69,Portugal,Liga Portugal,35,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192636_en.webp
219686,Carlos Júnior,Al Shabab,RW,73,79,74,64,75,48,76,Brazil,ROSHN Saudi League,30,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/219686_en.webp
232099,Marko Grujić,AEK Athens,CM,73,54,69,69,74,73,77,Serbia,Hellas Liga,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232099_en.webp
240040,Carlo Holse,Samsunspor,CAM,73,80,66,71,76,56,67,Denmark,Trendyol Süper Lig,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240040_en.webp
243312,Pablo Martínez,Levante UD,LM,73,71,69,71,72,62,71,Spain,LALIGA EA SPORTS,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243312_en.webp
262219,Björn Meijer,Club Brugge,LB,73,68,62,69,67,71,79,Holland,1A Pro League,23,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262219_en.webp
271296,Matěj Jurásek,Norwich,RW,73,81,71,67,74,54,69,Czech Republic,EFL Championship,22,2,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271296_en.webp
201955,Massadio Haïdara,Kocaelispor,LB,73,75,60,63,70,70,77,Mali,Trendyol Süper Lig,33,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/201955_en.webp
219951,Anton Salétros,AIK,CM,73,64,66,74,71,66,74,Sweden,Allsvenskan,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/219951_en.webp
223637,Andy Polo,Universitario,RM,73,89,62,68,74,59,63,Peru,Libertadores,31,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223637_en.webp
230564,Mijat Gaćinović,AEK Athens,LM,73,80,61,70,75,63,66,Serbia,Hellas Liga,31,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230564_en.webp
234777,Zack Steffen,Colorado Rapids,GK,73,75,72,71,75,53,69,United States,MLS,31,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234777_en.webp
237525,Arnaud Bodart,LOSC Lille,GK,73,76,70,68,73,55,73,Belgium,Ligue 1 McDonald's,28,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237525_en.webp
248854,Berat Özdemir,Başakşehir,CDM,73,71,60,70,69,69,76,Turkey,Trendyol Süper Lig,27,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248854_en.webp
255561,Josh Doig,Sassuolo,LB,73,79,63,66,70,67,70,Scotland,Serie A Enilive,23,5,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255561_en.webp
265766,Luciano Boggio,Nacional,CM,73,72,67,73,71,62,70,Uruguay,Libertadores,27,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265766_en.webp
204152,Jens Jønsson,AEK Athens,CDM,73,73,56,65,70,73,77,Denmark,Hellas Liga,33,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/204152_en.webp
211241,Rubén Peña,CD Leganés,RB,73,70,69,70,71,70,64,Spain,LALIGA HYPERMOTION,34,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/211241_en.webp
215193,Lucas Menossi,Belgrano,CM,73,75,61,71,73,65,69,Argentina,LPF,33,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/215193_en.webp
